what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1298420597844
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1298420597849
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1298420597851
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1298420597854
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1298420597857
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1298420597859
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1298420597862
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1298420597864
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1298420597867
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1298420597870
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1298420597966
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1298420597970
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1298420597979
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1298420598011
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1298420598107
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1298420598109
started,bundle,org.eclipse.php.core,2.2.0.v20100616-1900,"org.eclipse.php.core",1298420598155
started,bundle,org.eclipse.php.debug.ui,2.2.0.v20100616-1900,"org.eclipse.php.debug.ui",1298420598155
started,bundle,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui",1298420598155
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1298420598158
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1298420598162
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1298420598167
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1298420598170
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1298420598170
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1298420598173
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1298420598178
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1298420598180
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1298420598183
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1298420598186
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1298420598189
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1298420598203
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1298420598207
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1298420598208
started,bundle,org.eclipse.wst.css.core,1.1.400.v201005261534,"org.eclipse.wst.css.core",1298420598212
started,bundle,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.ui",1298420598217
started,bundle,org.eclipse.wst.dtd.core,1.1.400.v201004290328,"org.eclipse.wst.dtd.core",1298420598220
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1298420598224
started,bundle,org.eclipse.wst.html.core,1.1.400.v201005261534,"org.eclipse.wst.html.core",1298420598228
started,bundle,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.ui",1298420598231
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1298420598233
started,bundle,org.eclipse.wst.jsdt.core,1.1.0.v201006030738,"org.eclipse.wst.jsdt.core",1298420598238
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1298420598241
started,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1298420598377
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.300.v201004150625,"org.eclipse.wst.jsdt.web.core",1298420598381
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.300.v201006030742,"org.eclipse.wst.jsdt.web.ui",1298420598386
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1298420598431
started,bundle,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui",1298420598434
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1298420598435
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1298420598438
started,bundle,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui",1298420599511
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1298420599515
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1298420599518
os,sysinfo,,,"win32",1298420599531
arch,sysinfo,,,"x86",1298420599531
ws,sysinfo,,,"win32",1298420599531
locale,sysinfo,,,"en_US",1298420599531
processors,sysinfo,,,"2",1298420599531
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1298420599531
java.runtime.version,sysinfo,,,"1.6.0_21-b07",1298420599531
java.specification.name,sysinfo,,,"Java Platform API Specification",1298420599531
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1298420599531
java.specification.version,sysinfo,,,"1.6",1298420599531
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1298420599531
java.version,sysinfo,,,"1.6.0_21",1298420599531
java.vm.info,sysinfo,,,"mixed mode, sharing",1298420599531
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1298420599532
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1298420599532
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1298420599532
java.vm.specification.version,sysinfo,,,"1.0",1298420599532
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1298420599532
java.vm.version,sysinfo,,,"17.0-b17",1298420599532
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1298420599588
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1298420599745
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1298420600228
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1298420600558
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1298420600661
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1298420600952
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1298420601020
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1298420601325
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1298420601349
started,bundle,org.eclipse.php.debug.daemon,2.2.0.v20100616-1900,"org.eclipse.php.debug.daemon",1298420601377
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1298420601452
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1298420601933
started,bundle,org.eclipse.php.server.core,2.2.0.v20100616-1900,"org.eclipse.php.server.core",1298420601937
started,bundle,org.eclipse.php.debug.core,2.2.0.v20100616-1900,"org.eclipse.php.debug.core",1298420602209
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1298420602813
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1298420602866
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1298420603501
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1298420603943
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1298420604279
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298420632869
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298420648139
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298420659193
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298420705400
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298420708371
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421024639
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421032974
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421037792
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421048554
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421054836
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421067456
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421080442
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421082754
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421084436
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421085616
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421086918
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1298421087056
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1298421087348
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421109509
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421117699
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421194015
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421197147
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421202795
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421300467
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421309520
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421322211
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421327384
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421332968
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421338142
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421351891
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421360538
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421363007
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421363187
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421383655
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421386276
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421409892
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1298421420917
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1298421463667
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1298421464021
started,bundle,org.eclipse.wst.xsd.core,1.1.501.v201004110600,"org.eclipse.wst.xsd.core",1298421464148
started,bundle,org.eclipse.dltk.validators.core,1.0.0.v20100524-0038,"org.eclipse.dltk.validators.core",1298421464233
started,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1298421464318
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1298421485503
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1298421525091
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1298421549816
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1298421556679
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421559604
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1298421563848
